,company_id,name_latest,names_previous
664,1048789,Felcor Lodging LP,
665,104889,Graham Holdings CO,Washington Post CO
666,1048911,Fedex Corp,
667,104894,Washington Real Estate Investment Trust,
668,104897,"WSI Industries, Inc.",
669,1049108,Dollar Thrifty Automotive Group Inc,
670,104918,Avista Corp,
671,1049210,Verenium Corp,
672,1049502,MKS Instruments Inc,
673,1049505,US Dataworks Inc,
674,1049521,Mercury Systems Inc,Mercury Computer Systems Inc
675,1049606,Compx International Inc,
676,1049782,Brookline Bancorp Inc,
677,1050007,Nutraceutical International Corp,
678,105016,Watsco Inc,
679,1050377,PC Connection Inc,
680,1050441,Eagle Bancorp Inc,
681,1050446,Microstrategy Inc,
682,1050550,Volterra Semiconductor Corp,
683,1050606,"Salem Media Group, Inc. /DE/",Salem Communications Corp /DE/
684,1050743,Peapack Gladstone Financial Corp,
685,105076,Wausau Paper Corp.,
686,1050797,Columbia Sportswear CO,
687,1050825,Steelcase Inc,
688,1050915,Quanta Services Inc,
689,1050957,"Bayou City Exploration, Inc.",
690,1051114,Innotrac Corp,
691,1051251,J Crew Group Inc,
692,105132,WD 40 CO,
693,1051343,Community West Bancshares /,
694,1051470,Crown Castle International Corp,
695,1051473,Western Reserve Bancorp Inc,
696,1051488,Integrated Healthcare Holdings Inc,
697,1051512,Telephone & Data Systems Inc /DE/,
698,1051514,"Strata Skin Sciences, Inc.","Mela Sciences, Inc. /NY"
699,1051627,AXT Inc,
700,1051741,First Niagara Financial Group Inc,
701,1051771,Belk Inc,
702,1051827,Merrill Lynch Preferred Funding III LP,
703,1051828,Merrill Lynch Preferred Funding IV LP,
704,1051829,Merrill Lynch Preferred Capital Trust III,
705,1051830,Merrill Lynch Preferred Capital Trust IV,
706,1051871,Citizens South Banking Corp,
707,1052045,"Servicemaster CO, LLC",Servicemaster CO
708,1052054,Evolving Systems Inc,
709,1052100,Waddell & Reed Financial Inc,
710,1052257,"Agritech Worldwide, Inc.","Z Trim Holdings, Inc"
711,1052284,"Tongli Pharmaceuticals (Usa), Inc.",
712,1052354,MAN AHL Diversified I LP,
713,1052595,RED Lion Hotels Corp,
714,1052635,Merrill Lynch Preferred Funding V LP,
715,1052636,Merrill Lynch Preferred Capital Trust V,
716,1052752,Getty Realty Corp /MD/,
717,1053059,Essex Portfolio LP,
718,1053112,Cablevision Systems Corp /NY,
719,105319,Weight Watchers International Inc,
720,1053352,Heritage Commerce Corp,
721,1053369,Elite Pharmaceuticals Inc /NV/,Elite Pharmaceuticals Inc /DE/
722,1053374,Ipass Inc,
723,1053439,Stanadyne Corp,
724,1053507,American Tower Corp /MA/,
725,1053532,Lasalle Hotel Properties,
726,1053584,Macatawa Bank Corp,
727,1053648,"Surge Global Energy, Inc.",
728,1053650,Omega Protein Corp,
729,1053691,Diffusion Pharmaceuticals Inc.,"Restorgenex CorpStratus Media Group, Inc"
730,1053706,"CRA International, Inc.",
731,1054102,"Interpace Diagnostics Group, Inc.",PDI Inc
732,105418,Weis Markets Inc,
733,1054274,"Alliqua Biomedical, Inc.","Alliqua, Inc."
734,1054303,Direct Markets Holdings Corp.,"Rodman & Renshaw Capital Group, Inc."
735,1054374,Broadcom Corp,
736,1054508,Penseco Financial Services Corp,
737,1054579,Hastings Entertainment Inc,
738,1054721,Bsquare Corp /WA,
739,1054833,Coventry Health Care Inc,
740,1054905,Innospec Inc.,
741,1055160,"MFA Financial, Inc.",
742,1055294,"Kansas City Southern DE Mexico, S.A. DE C.V.",
743,1055355,Sonosite Inc,
744,1055454,School Specialty Inc,
745,1055726,"Inovio Pharmaceuticals, Inc.",
746,1056035,Sheridan Group Inc,
747,105608,Ag&E Holdings Inc.,Wells Gardner Electronics Corp
748,1056087,Mcclatchy CO,
749,1056239,L 3 Communications Holdings Inc,
750,1056285,"Kirkland'S, Inc",
751,1056288,Federated Investors Inc /PA/,
752,105634,Emcor Group Inc,
753,1056358,Mannatech Inc,
754,1056386,Internap Corp,Internap Network Services Corp
755,1056598,"Regeneca, Inc.",
756,1056696,Manhattan Associates Inc,
757,1056756,NBC Acquisition Corp,
758,1056757,Seychelle Environmental Technologies Inc /CA,
759,1056903,American States Water CO,
760,1056923,Datalink Corp,
761,1056943,Peoples Financial Services Corp.,
762,1057051,Managed Futures Premier Energy Fund L.P.,AAA Capital Energy Fund L.P.
763,1057058,"Waste Connections, Inc.",
764,1057060,Marinemax Inc,
765,1057076,Ridgewood Power Growth Fund /NJ,
766,1057083,PC TEL Inc,
767,1057232,Interplay Entertainment Corp,
768,105729,Wesco Financial Corp,
769,1057327,"Monkey Rock Group, Inc.",
770,1057352,Costar Group Inc,
771,1057379,"Hackett Group, Inc.",
772,1057436,"Strategic Hotels & Resorts, Inc",
773,105744,"NEW Concept Energy, Inc.",
774,1057689,"Caplease, Inc.",
775,1057695,"Network 1 Financial Group, Inc.",
776,105770,West Pharmaceutical Services Inc,
777,1057706,First Bancorp /PR/,
778,1057758,TW Telecom Inc.,
779,1057877,Idacorp Inc,
780,1058057,Marvell Technology Group LTD,
781,1058090,Chipotle Mexican Grill Inc,
782,1058290,Cognizant Technology Solutions Corp,
783,1058299,Lionbridge Technologies Inc /DE/,
784,1058307,Orbital Tracking Corp.,"Great West Resources, Inc.Silver Horn Mining Ltd."
785,1058330,"Fresh Promise Foods, Inc.","Stakool, Inc."
786,1058438,CFS Bancorp Inc,
787,1058444,"Savvis, Inc.",
788,1058623,Cumulus Media Inc,
789,1058690,Washington Banking CO,
790,1058767,Biomoda Inc/Nm,
791,1058811,Immersion Corp,
792,1058828,Hypertension Diagnostics Inc /MN,
793,1058926,Rural Electric Cooperative Grantor Trust Kepco Series 1997,
794,1059103,Activant Solutions Inc /DE/,
795,1059131,Nasb Financial Inc,
796,1059142,"America First Multifamily Investors, L.P.",America First TAX Exempt Investors LP
797,1059262,SP Plus Corp,Standard Parking Corp
798,1059272,"Bebe Stores, Inc.",
799,1059324,Petrohawk Energy Corp,
800,1059376,Corporate Bond Backed Cert TR SER 1998-Cat 1,
801,1059377,Corporate Bond Backed Cert TR SER 1998-Adm 1,
802,1059378,Corporate Bond Backed Cert TR SER 1998-Nsc 1,
803,1059556,Moodys Corp /DE/,
804,1059562,LMI Aerospace Inc,
805,1059763,Adams Golf Inc,
806,1059784,Generex Biotechnology Corp,
807,1059786,Mips Technologies Inc,
808,1059790,Pozen Inc /NC,
809,1060009,"Kindred Healthcare, Inc",
810,1060219,Salisbury Bancorp Inc,
811,1060224,Sovran Acquisition LTD Partnership,
812,1060232,"Collective Brands, Inc.",
813,1060244,Peoples Bancorp Inc/Md,
814,1060349,"Gamco Investors, Inc. ET AL",
815,1060386,"Brandywine Operating Partnership, L.P.",
816,1060391,"Republic Services, Inc.",
817,106040,Western Digital Corp,
818,1060409,"Sunvesta, Inc.",
819,1060426,"Aoxing Pharmaceutical Company, Inc.",
820,1060455,Killbuck Bancshares Inc,
821,1060523,Cardinal Financial Corp,
822,1060736,Seattle Genetics Inc /WA,
823,1060749,"Knight Capital Group, Inc.",
824,1060755,Ridgewood Electric Power Trust V,
825,1060822,Carters Inc,
826,1060910,Cibolan Gold Corp,General Metals Corp
827,1060990,Quicksilver Resources Inc,
828,1061027,Sunesis Pharmaceuticals Inc,
829,1061069,Avalon Holdings Corp,
830,1061164,Peregrine Industries Inc,
831,1061169,Global Leadership Institute Inc.,Cephas Holding Corp.
832,1061219,Enterprise Products Partners L P,
833,1061288,Australian Canadian OIL Royalties LTD,
834,1061322,Global Crossing LTD,
835,1061393,CH Energy Group Inc,
836,1061507,Graham Packaging Holdings CO,
837,1061630,"Blackstone Mortgage Trust, Inc.",Capital Trust Inc
838,1061688,Genmed Holding Corp,
839,106170,Western Massachusetts Electric CO,
840,1061937,Host Hotels & Resorts L.P.,
841,1061983,Cytokinetics Inc,
842,1062047,Convergys Corp,
843,1062128,NEW York Global Innovations Inc.,Inksure Technologies Inc.
844,1062231,American Axle & Manufacturing Holdings Inc,
845,1062273,"Spendsmart Networks, Inc.","Billmyparents, Inc.Socialwise, Inc. (Formerly Known AS Ideaedge, Inc)Spendsmart Payments CO"
846,1062292,XO Group Inc.,Knot Inc
847,1062438,Pulaski Financial Corp,
848,1062449,Buffalo Wild Wings Inc,
849,1062478,Actuate Corp,
850,1062506,Atlantica Inc,
851,1062530,Digital River Inc /DE,
852,1062613,Fairpoint Communications Inc,
853,1062720,Transfer Technology International Corp.,
854,1062822,"Lexicon Pharmaceuticals, Inc.","Lexicon Pharmaceuticals, Inc./De"
855,1063104,Proteo Inc,
856,106311,"Catalyst Resource Group, Inc.",
857,1063197,"Curaegis Technologies, Inc.",Torvec Inc
858,1063254,S1 Corp /DE/,
859,1063344,Hersha Hospitality Trust,
860,1063494,"Kbw, Inc.",
861,1063530,Power 3 Medical Products Inc,
862,1063537,Ricebran Technologies,Nutracea
863,1063561,Prospect Medical Holdings Inc,
864,1063665,Corgenix Medical Corp/Co,
865,1063761,Simon Property Group Inc /DE/,
866,1064015,Ameritrans Capital Corp,
867,1064090,Pretium Packaging L L C,
868,1064116,Mediacom LLC,
869,1064117,Mediacom Capital Corp,
870,106455,Westmoreland Coal CO,
871,1064728,Peabody Energy Corp,
872,1064863,Amerigroup Corp,
873,1065001,"Shearson American Reit, Inc.",
874,1065023,Reddy ICE Corp,
875,1065034,Magma Design Automation Inc,
876,1065049,Leap Wireless International Inc,
877,1065059,Centrus Energy Corp,Usec Inc
878,1065078,Network 1 Technologies Inc,Network 1 Security Solutions Inc
879,1065087,Albany Molecular Research Inc,
880,1065088,Ebay Inc,
881,1065188,"Eagle Worldwide, Inc.",Panamersa Corp
882,1065189,Social Cube Inc,Lexon Technologies Inc
883,1065201,Amerinst Insurance Group LTD,
884,1065280,Netflix Inc,
885,106532,Weyco Group Inc,
886,1065332,NIC Inc,
887,106535,Weyerhaeuser CO,
888,1065598,"Digitaltown, Inc.",
889,1065696,LKQ Corp,
890,1065754,Viking Systems Inc,
891,1065837,Skechers USA Inc,
892,1065860,Lime Energy CO.,
893,1065865,Janus Capital Group Inc,
894,1066026,Concur Technologies Inc,
895,1066104,CEB Inc.,Corporate Executive Board CO
896,1066107,EL Paso Corp/De,
897,1066134,Corinthian Colleges Inc,
898,106618,Handy & Harman Ltd.,
899,1066194,Egain Corp,Egain Communications Corp
900,1066247,Regency Centers LP,
901,1066254,ECB Bancorp Inc,
902,106640,Whirlpool Corp /DE/,
903,1066551,"SUN River Energy, Inc",
904,1066605,Heidrick & Struggles International Inc,
905,1066656,Managed Futures Premier Graham L.P.,Managed Futures Charter Graham L.P.
906,1066658,Morgan Stanley Smith Barney Charter WNT L.P.,
907,1066684,Theglobe COM Inc,
908,1066764,"Spine Injury Solutions, Inc","Spine Pain Management, Inc"
909,1066923,"Skypeople Fruit Juice, Inc",
910,1067063,Mack Cali Realty L P,
911,1067286,"Cellynx Group, Inc.",
912,1067294,"Cracker Barrel OLD Country Store, Inc",
913,1067419,Mission West Properties Inc,
914,1067701,United Rentals Inc /DE,
915,1067837,Entercom Communications Corp,
916,1067873,As-Ip Tech Inc,ASI Entertainment Inc
917,1067983,Berkshire Hathaway Inc,
918,1068084,Private Media Group Inc,
919,1068148,Park Ohio Industries Inc/Oh,
920,1068237,Global Diversified Futures Fund L.P.,
921,1068300,"Metrocorp Bancshares, Inc.",
922,1068717,RTI International Metals Inc,
923,1068796,Maxygen Inc,
924,1068851,Prosperity Bancshares Inc,
925,1068874,Implant Sciences Corp,
926,1068875,"Blucora, Inc.",Infospace Inc
927,1069152,Atel Capital Equipment Fund Viii LLC,
928,1069157,East West Bancorp Inc,
929,1069183,Taser International Inc,
930,1069202,Lennox International Inc,
931,1069258,"Kratos Defense & Security Solutions, Inc.",
932,106926,Whitney Holding Corp,
933,1069308,"Opexa Therapeutics, Inc.",
934,1069353,Conexant Systems Inc,
935,1069394,Flexible Solutions International Inc,
936,1069489,Wescorp Energy Inc,
937,1069530,Pain Therapeutics Inc,
938,1069533,RGC Resources Inc,
939,1069563,Defense Industries International Inc,
940,1069680,"Hannover House, Inc.",
941,1069799,Pacific Sands Inc,
942,1069878,Trex CO Inc,
943,1069899,Phibro Animal Health Corp,
944,1069996,Federated National Holding CO,21st Century Holding CO
945,1070045,"China Integrated Energy, Inc.",
946,1070081,"PTC Therapeutics, Inc.",
947,1070154,Sterling Bancorp,Provident NEW York Bancorp
948,1070181,"SAN West, Inc",
949,1070295,Capitol City Bancshares Inc,
950,1070296,First Capital Inc,
951,1070336,Achillion Pharmaceuticals Inc,
952,1070361,Artificial Life Inc,
953,1070380,Saba Software Inc,
954,1070412,Consol Energy Inc,
955,1070423,Plains ALL American Pipeline LP,
956,1070494,Acadia Pharmaceuticals Inc,
957,1070495,Belcrest Capital Fund LLC,
958,1070523,Community Shores Bank Corp,
959,1070524,Greene County Bancorp Inc,
960,1070680,Central Federal Corp,
961,1070698,Raptor Pharmaceutical Corp,
962,1070699,Uagh Inc,
963,1070750,"Host Hotels & Resorts, Inc.",
964,1070789,Asia Properties Inc,
965,1070985,Corrections Corp OF America,
966,1071255,"Golden Entertainment, Inc.",Lakes Entertainment Inc
967,1071264,Jacksonville Bancorp Inc /FL/,
968,1071341,Edelman Financial Group Inc.,Sanders Morris Harris Group Inc
969,107140,"Wiley John & Sons, Inc.",
970,1071411,Fusion Telecommunications International Inc,
971,1071625,Dover Saddlery Inc,
972,1071739,Centene Corp,
973,1071760,Ecosphere Technologies Inc,
974,1071840,"Solarwindow Technologies, Inc.","NEW Energy Technologies, Inc."
975,1071941,"Arcadia Resources, Inc",
976,1071992,Capital Bank Corp,
977,1071993,Contango OIL & GAS CO,
978,1072248,M Line Holdings Inc,
979,1072343,Arch Chemicals Inc,
980,1072379,Northwest Biotherapeutics Inc,
981,1072627,Kingsway Financial Services Inc,
982,107263,Williams Companies Inc,
983,1072725,Gold Reserve Inc,
984,1072805,Wells Real Estate Fund XII LP,
985,1072806,EOS Preferred Corp,
986,1072847,Tower Financial Corp,
987,1073146,American International Industries Inc,
988,1073149,Cornerstone Realty Fund LLC,
989,1073349,Bottomline Technologies Inc /DE/,
990,1073362,"Occidental Development Group, Inc.",Intelligent Living Corp
991,1073429,US Concrete Inc,
992,1073431,Life Technologies Corp,
993,1073475,Citizens First Corp,
994,1073748,Yummies Inc,
995,1073967,Serena Software Inc,
996,1074447,MNP Petroleum Corp,Manas Petroleum Corp
997,1074458,"Manasota Group, Inc.",Horizon Bancorporation Inc
998,107454,Wilshire Enterprises Inc,
999,1074828,Visualant Inc,
1000,1074871,Bear Lake Recreation Inc,
1001,1074902,Lcnb Corp,
1002,1074909,FAB Universal Corp.,Wizzard Software Corp /CO
1003,1074929,Maverick Minerals Corp,
1004,1075058,MLM Index Fund,
1005,1075415,Senior Housing Properties Trust,
1006,1075531,Priceline Group Inc.,Priceline COM Inc
1007,1075607,TC Pipelines LP,
1008,1075656,"Igo, Inc.",
1009,1075706,Citizens Holding CO /MS/,
1010,1075736,"Crexendo, Inc.",Imergent Inc
1011,1075773,Treaty Energy Corp,
1012,1075857,View Systems Inc,
1013,1075993,"International Building Technologies Group, Inc.",
1014,1076167,Adolor Corp,
1015,1076195,"Life Time Fitness, Inc.",Life Time Fitness Inc
1016,1076262,Terralene Fuels Corp,Golden Spirit Enterprises Ltd.
1017,1076394,Central Bancorp Inc /MA/,
1018,1076481,Sequenom Inc,
1019,1076522,Ictv Brands Inc.,International Commercial Television Inc
1020,1076541,"Innocom Technology Holdings, Inc.",
1021,1076682,Majesco Entertainment CO,
1022,1076691,Oconee Financial Corp,
1023,1076700,"KIT Digital, Inc.",
1024,1076744,"Emav Holdings, Inc.","Popbig, Inc.Ravenwood Bourne, Ltd."
1025,1076784,"Yosen Group, Inc.",China 3C Group
1026,107681,Winn Dixie Stores Inc,
1027,107687,Winnebago Industries Inc,
1028,1076891,China Holdings Group Inc,
1029,1076930,Novanta Inc,GSI Group Inc
1030,1076939,Skystar Bio-Pharmaceutical CO,
1031,1076966,Sierra Resource Group Inc,
1032,1077183,Neogenomics Inc,
1033,1077241,T Reit Liquidating Trust,
1034,1077319,"Avstar Aviation Group, Inc.",
1035,1077370,"Prism Technologies Group, Inc.",Insweb CorpInternet Patents Corp
1036,1077385,"RPM Advantage, Inc.",
1037,1077428,Texas Capital Bancshares Inc/Tx,
1038,1077561,"China Elite Information Co., Ltd.",
1039,1077637,"Smooth Global (China) Holdings, Inc.",
1040,1077638,Sense Technologies Inc,
1041,1077688,Hooker Furniture Corp,
1042,1077771,Umpqua Holdings Corp,
1043,1077800,"Accel Brands, Inc.","Accelpath, Inc.Technest Holdings Inc"
1044,1077866,Looksmart LTD,
1045,1077915,"Tactical AIR Defense Services, Inc.",
1046,1078037,"Remedent, Inc.",
1047,1078075,Netscout Systems Inc,
1048,1078099,"Meetme, Inc.",Quepasa Corp
1049,107815,Wisconsin Electric Power CO,
1050,1078207,"Nautilus, Inc.",
1051,1078271,Extreme Networks Inc,
1052,107832,Wisconsin Power & Light CO,
1053,107833,Wisconsin Public Service Corp,
1054,1078383,Iparty Corp,
1055,1078723,"Fuel Performance Solutions, Inc.",International Fuel Technology Inc
1056,1079023,Varian Semiconductor Equipment Associates Inc,
1057,1079282,"Bio-Matrix Scientific Group, Inc.",
1058,1079297,"Progreen US, Inc.","Progreen Properties, Inc."
1059,10795,Becton Dickinson & CO,
1060,1079577,Stancorp Financial Group Inc,
1061,1079786,George Foreman Enterprises Inc,
1062,1080014,"Innoviva, Inc.",Theravance Inc
1063,1080034,"Conversant, Inc.",Valueclick Inc/Ca
1064,1080056,"Thestreet, Inc.",Thestreet COM
1065,1080099,Informatica Corp,
1066,1080224,Edgar Online Inc,
1067,1080319,"Newgioco Group, Inc.",Empire Global Corp.
1068,1080340,"Manhattan Bridge Capital, Inc",
1069,1080360,"China Valves Technology, Inc",
1070,1080398,"Titan Energy Worldwide, Inc.",
1071,1080448,Patriot Gold Corp,
1072,1080602,Novation Holdings Inc,Allezoe Medical Holdings Inc
1073,1080627,V Media Corp,China NEW Media Corp
1074,1080634,Australian OIL & GAS Corp,
1075,1080657,"Netreit, Inc.",
1076,1080667,Ditech Networks Inc,
1077,1080709,Arena Pharmaceuticals Inc,
1078,1080747,Greenway Medical Technologies Inc,
1079,1081074,"Armada Oil, Inc.","International Energy, Inc.NDB Energy, Inc."
1080,1081078,API Technologies Corp.,
1081,1081091,Studio II Brands Inc,
1082,1081183,Nation Energy Inc,
1083,1081206,China Transinfo Technology Corp.,
1084,1081316,Berkshire Hathaway Energy CO,Midamerican Energy Holdings CO /NEW/
1085,1081568,First Asia Holdings LTD,
1086,1081745,"Intellinetics, Inc.",Globalwise Investments Inc
1087,1081834,Uonlive Corp,
1088,1081860,Alaska Pacific Bancshares Inc,
1089,1081938,"Cannapharmarx, Inc.",Golden Dragon Holding CO.
1090,1081944,"China Organic Fertilizer, Inc.",
1091,1082027,Northstar Electronics Inc,
1092,1082038,Durect Corp,
1093,1082176,"Kleangas Energy Technologies, Inc.",
1094,1082198,"Pernix Group, Inc.",
1095,1082278,Environmental Solutions Worldwide Inc,
1096,1082324,Virnetx Holding Corp,
1097,1082384,"China Green Material Technologies, Inc.",
1098,1082431,"Pavilion Energy Resources, Inc.",
1099,1082492,Vadda Energy Corp,
1100,1082506,"Great ELM Capital Group, Inc.","Openwave Systems IncUnwired Planet, Inc."
1101,1082510,UIL Holdings Corp,
1102,1082526,Sciquest Inc,
1103,1082554,United Therapeutics Corp,
1104,1082564,First Community Bank Corp OF America,
1105,1082576,Grupo International Inc,
1106,1082733,"Nustate Energy Holdings, Inc.",
1107,1082754,Team Health Holdings Inc.,
1108,1082822,"Biogeron, Inc.",Angel Acquisition Corp.
1109,1082923,Stamps.Com Inc,
1110,108312,"Woodward, Inc.",
1111,1083220,"Xcel Brands, Inc.","Netfabric Holdings, Inc"
1112,1083243,Nzch Corp,ZAP COM Corp
1113,1083301,Ikonics Corp,
1114,1083318,Interactive Intelligence Inc,
1115,1083383,"EV Charging Usa, Inc","Milwaukee Iron Arena Football, Inc"
1116,1083410,Cigma Metals Corp,
1117,1083446,"Apollo Medical Holdings, Inc.",
1118,1083459,"China Water Group, Inc.",
